date,CE-PM10,CE-PM2.5,CE-O3,CE-SO2,CE-NO2,CE-CO,CE_b-PM10,CE_b-PM2.5,CE_b-O3,CE_b-SO2,CE_b-NO2,CE_b-CO
2022-01-17 07:00:00,93.0,24.139999,5.0,12.4,37.0,1.54, , , , , , 
2022-01-17 08:00:00,85.0,23.75,4.0,12.2,39.200001,1.71, , , , , , 
2022-01-17 09:00:00,99.0,25.190001,6.0,12.0,40.200001,1.95, , , , , , 
2022-01-17 10:00:00,109.0,26.48,10.0,12.0,42.700001,1.9299999, , , , , , 
2022-01-17 11:00:00,121.0,24.27,18.0,11.6,40.200001,1.8200001, , , , , , 
2022-01-17 12:00:00,113.0,40.0,21.0,14.4,48.299999,1.9400001, , , , , , 
2022-01-17 13:00:00,117.0,46.439999,32.0,14.8,48.0,1.9400001, , , , , , 
2022-01-17 14:00:00,124.0,33.200001,46.0,7.0,32.5,1.66, , , , , , 
2022-01-17 15:00:00,91.0,23.65,53.0,5.5,22.6,1.54, , , , , , 
2022-01-17 16:00:00,91.0,22.790001,66.0,6.6999998,19.9,1.53, , , , , , 
2022-01-17 17:00:00,99.0,18.940001,69.0,7.5,20.700001,1.52, , , , , , 
2022-01-17 18:00:00,83.0,19.370001,61.0,7.4000001,24.6,1.55, , , , , , 
2022-01-17 19:00:00,86.0,17.24,37.0,4.8000002,25.9,1.5599999, , , , , , 
2022-01-17 20:00:00,80.0,15.49,16.0,4.0,38.400002,1.6799999, , , , , , 
2022-01-17 21:00:00,63.0,15.11,25.0,3.8,29.1,1.52, , , , , , 
2022-01-17 22:00:00,60.0,16.209999,21.0,4.6999998,31.1,1.59, , , , , , 
2022-01-17 23:00:00,62.0,19.549999,7.0,4.9000001,44.599998,1.77, , , , , , 
2022-01-18 00:00:00,67.0,25.48,7.0,6.1999998,42.799999,1.71, , , , , , 
2022-01-18 01:00:00,75.0,27.5,9.0,4.8000002,35.200001,1.64, , , , , , 
2022-01-18 02:00:00,77.0,30.59,12.0,4.5,27.4,1.62, , , , , , 
2022-01-18 03:00:00,82.0,27.25,10.0,4.1999998,27.1,1.65, , , , , , 
2022-01-18 04:00:00,78.0,27.700001,3.0,4.3000002,36.299999,1.77, , , , , , 
2022-01-18 05:00:00,77.0,32.709999,3.0,4.5999999,38.5,1.79, , , , , , 
2022-01-18 06:00:00,94.0,50.200001,3.0,9.8999996,45.0,1.86, , , , , , 
2022-01-18 07:00:00,148.0,40.18,,6.5,39.099998,1.9, , ,s, , , 
2022-01-18 08:00:00,115.0,55.290001,,8.3000002,43.5,2.26, , ,s, , , 
2022-01-18 09:00:00,175.0,53.75,5.0,11.7,45.5,2.74, , , , , , 
2022-01-18 10:00:00,168.0,51.119999,9.0,15.3,54.200001,2.47, , , , , , 
2022-01-18 11:00:00,149.0,78.040001,12.0,15.1,77.099998,2.8599999, , , , , , 
2022-01-18 12:00:00,195.0,104.74,17.0,18.299999,79.199997,2.6300001, , , , , , 
2022-01-18 13:00:00,211.0,93.690002,31.0,16.200001,63.799999,2.1600001, , , , , , 
2022-01-18 14:00:00,170.0,85.839996,44.0,13.2,60.700001,2.1099999, , , , , , 
2022-01-18 15:00:00,169.0,73.730003,62.0,7.8000002,47.599998,2.0599999, , , , , , 
2022-01-18 16:00:00,145.0,39.459999,70.0,6.5,29.0,1.8200001, , , , , , 
2022-01-18 17:00:00,115.0,28.77,68.0,6.1999998,30.799999,1.8099999, , , , , , 
2022-01-18 18:00:00,101.0,26.93,54.0,6.6999998,46.299999,2.02, , , , , , 
2022-01-18 19:00:00,101.0,30.0,28.0,7.0999999,66.199997,2.24, , , , , , 
2022-01-18 20:00:00,105.0,36.75,4.0,10.4,89.099998,2.5599999, , , , , , 
2022-01-18 21:00:00,126.0,34.939999,8.0,8.6000004,78.400002,2.4400001, , , , , , 
2022-01-18 22:00:00,112.0,45.439999,4.0,15.6,79.900002,2.5599999, , , , , , 
2022-01-18 23:00:00,134.0,49.939999,3.0,19.299999,76.0,2.54, , , , , , 
2022-01-19 00:00:00,135.0,50.950001,3.0,15.2,70.0,2.3599999, , , , , , 
2022-01-19 01:00:00,128.0,53.16,3.0,18.4,68.099998,2.29, , , , , , 
2022-01-19 02:00:00,146.0,41.130001,5.0,13.8,57.700001,1.92, , , , , , 
2022-01-19 03:00:00,109.0,40.970001,3.0,11.3,56.299999,1.89, , , , , , 
2022-01-19 04:00:00,117.0,39.029999,6.0,10.4,45.700001,1.78, , , , , , 
2022-01-19 05:00:00,110.0,35.299999,5.0,10.9,44.299999,1.7, , , , , , 
2022-01-19 06:00:00,114.0,24.16,16.0,10.4,26.799999,1.53, , , , , , 
2022-01-19 07:00:00,85.0,26.0,6.0,8.6000004,36.799999,1.64, , , , , , 
2022-01-19 08:00:00,97.0,37.700001,3.0,8.3000002,42.5,2.23, , , , , , 
2022-01-19 09:00:00,137.0,61.439999,5.0,10.3,50.5,2.8599999, , , , , , 
2022-01-19 10:00:00,191.0,44.77,12.0,9.1999998,43.0,2.4100001, , , , , , 
2022-01-19 11:00:00,193.0,9.7200003,30.0,4.5,10.2,1.37, , , , , , 
2022-01-19 12:00:00,101.0,7.27,32.0,3.8,7.5,1.36, , , , , , 
2022-01-19 13:00:00,68.0,7.8800001,32.0,3.8,8.8999996,1.39, , , , , , 
2022-01-19 14:00:00,79.0,5.8499999,35.0,3.5999999,7.9000001,1.39, , , , , , 
2022-01-19 15:00:00,57.0,5.5,34.0,3.5999999,8.3000002,1.39, , , , , , 
2022-01-19 16:00:00,48.0,4.75,33.0,3.7,8.5,1.39, , , , , , 
2022-01-19 17:00:00,41.0,4.46,33.0,3.5999999,10.5,1.4400001, , , , , , 
2022-01-19 18:00:00,36.0,6.5300002,36.0,3.8,16.200001,1.5, , , , , , 
2022-01-19 19:00:00,42.0,14.54,34.0,12.2,28.299999,1.73, , , , , , 
2022-01-19 20:00:00,66.0,14.62,45.0,9.5,17.6,1.59, , , , , , 
2022-01-19 21:00:00,54.0,16.49,37.0,6.0,23.0,1.6799999, , , , , , 
2022-01-19 22:00:00,54.0,15.82,30.0,13.4,19.6,1.59, , , , , , 
2022-01-19 23:00:00,48.0,17.76,20.0,9.8999996,27.5,1.72, , , , , , 
2022-01-20 00:00:00,50.0,16.42,16.0,10.8,30.5,1.67, , , , , , 
2022-01-20 01:00:00,58.0,9.96,26.0,6.6999998,16.5,1.46, , , , , , 
2022-01-20 02:00:00,37.0,11.78,13.0,7.9000001,28.799999,1.59, , , , , , 
2022-01-20 03:00:00,48.0,11.67,13.0,6.5999999,26.200001,1.64, , , , , , 
2022-01-20 04:00:00,41.0,8.8199997,22.0,5.5,15.7,1.5, , , , , , 
2022-01-20 05:00:00,40.0,14.34,25.0,4.9000001,11.8,1.42, , , , , , 
2022-01-20 06:00:00,138.0,13.83,28.0,4.5,9.8000002,1.48, , , , , , 
2022-01-20 07:00:00,96.0,13.02,28.0,4.4000001,12.2,1.45, , , , , , 
2022-01-20 08:00:00,88.0,19.469999,21.0,5.1999998,15.4,1.46, , , , , , 
2022-01-20 09:00:00,127.0,27.110001,18.0,4.6999998,16.799999,1.45, , , , , , 
2022-01-20 10:00:00,196.0,24.780001,19.0,4.8000002,17.6,1.52, , , , , , 
2022-01-20 11:00:00,163.0,21.43,23.0,4.8000002,14.2,1.49, , , , , , 
2022-01-20 12:00:00,137.0,19.049999,24.0,4.5999999,13.3,1.48, , , , , , 
2022-01-20 13:00:00,111.0,19.370001,25.0,4.5999999,13.0,1.52, , , , , , 
2022-01-20 14:00:00,116.0,19.02,27.0,,14.1,1.55, , , ,s, , 
2022-01-20 15:00:00,104.0,17.040001,25.0,4.8000002,14.9,1.49, , , , , , 
2022-01-20 16:00:00,101.0,20.48,21.0,5.3000002,17.0,1.5599999, , , , , , 
2022-01-20 17:00:00,125.0,16.93,17.0,5.4000001,19.200001,1.54, , , , , , 
2022-01-20 18:00:00,110.0,20.700001,14.0,7.4000001,21.5,1.53, , , , , , 
2022-01-20 19:00:00,112.0,15.97,11.0,7.9000001,23.4,1.5, , , , , , 
2022-01-20 20:00:00,89.0,14.42,12.0,8.0,22.4,1.4400001, , , , , , 
2022-01-20 21:00:00,68.0,15.66,13.0,8.6000004,21.200001,1.4, , , , , , 
2022-01-20 22:00:00,68.0,14.55,12.0,9.0,21.200001,1.46, , , , , , 
2022-01-20 23:00:00,68.0,13.48,12.0,10.4,21.4,1.39, , , , , , 
2022-01-21 00:00:00,65.0,13.44,11.0,9.5,22.700001,1.38, , , , , , 
2022-01-21 01:00:00,65.0,11.76,17.0,5.6999998,16.9,1.47, , , , , , 
2022-01-21 02:00:00,59.0,10.79,19.0,4.6999998,14.3,1.45, , , , , , 
2022-01-21 03:00:00,64.0,12.21,11.0,5.0999999,20.9,1.62, , , , , , 
2022-01-21 04:00:00,61.0,15.29,6.0,6.3000002,24.9,1.47, , , , , , 
2022-01-21 05:00:00,56.0,17.870001,10.0,4.5999999,19.4,1.72, , , , , , 
2022-01-21 06:00:00,47.0,19.68,12.0,4.5,16.1,1.71, , , , , , 
2022-01-21 07:00:00,44.0,20.9,3.0,4.5,26.9,1.71, , , , , , 
2022-01-21 08:00:00,50.0,14.93,4.0,4.9000001,25.0,1.73, , , , , , 
2022-01-21 09:00:00,46.0,20.25,3.0,6.3000002,26.4,1.76, , , , , , 
2022-01-21 10:00:00,47.0,24.59,4.0,6.9000001,27.200001,2.0599999, , , , , , 
2022-01-21 11:00:00,68.0,23.42,6.0,9.8000002,26.1,1.77, , , , , , 
2022-01-21 12:00:00,62.0,31.1,8.0,9.3000002,27.5,1.88, , , , , , 
2022-01-21 13:00:00,72.0,39.52,9.0,7.1999998,27.700001,1.9299999, , , , , , 
2022-01-21 14:00:00,78.0,51.549999,12.0,7.4000001,31.4,2.0599999, , , , , , 
2022-01-21 15:00:00,99.0,64.730003,10.0,7.0999999,40.799999,2.1800001, , , , , , 
2022-01-21 16:00:00,120.0,69.510002,10.0,12.3,42.5,2.29, , , , , , 
2022-01-21 17:00:00,123.0,60.130001,9.0,9.6999998,41.5,2.21, , , , , , 
2022-01-21 18:00:00,111.0,57.48,5.0,7.5999999,42.900002,2.1800001, , , , , , 
2022-01-21 19:00:00,108.0,54.630001,3.0,5.4000001,40.0,2.0899999, , , , , , 
2022-01-21 20:00:00,92.0,45.23,3.0,4.8000002,32.599998,1.9400001, , , , , , 
2022-01-21 21:00:00,66.0,46.830002,3.0,4.8000002,28.799999,1.79, , , , , , 
2022-01-21 22:00:00,64.0,56.279999,,6.0999999,24.200001,1.74, , ,s, , , 
2022-01-21 23:00:00,70.0,58.400002,,7.0,22.4,1.65, , ,s, , , 
2022-01-22 00:00:00,78.0,54.110001,4.0,33.400002,21.4,1.6, , , , , , 
2022-01-22 01:00:00,74.0,63.470001,4.0,73.900002,21.1,1.64, , , , , , 
2022-01-22 02:00:00,78.0,47.220001,8.0,48.799999,18.0,1.55, , , , , , 
2022-01-22 03:00:00,60.0,39.279999,10.0,35.799999,16.6,1.5, , , , , , 
2022-01-22 04:00:00,52.0,41.470001,12.0,15.2,14.3,1.5, , , , , , 
2022-01-22 05:00:00,56.0,27.51,19.0,13.5,12.9,1.4299999, , , , , , 
2022-01-22 06:00:00,48.0,25.15,19.0,14.7,14.9,1.4299999, , , , , , 
2022-01-22 07:00:00,50.0,30.77,10.0,15.0,23.5,1.46, , , , , , 
2022-01-22 08:00:00,55.0,33.369999,4.0,12.4,28.200001,1.53, , , , , , 
2022-01-22 09:00:00,61.0,37.189999,5.0,13.2,29.700001,1.77, , , , , , 
2022-01-22 10:00:00,71.0,51.369999,6.0,14.3,31.5,1.87, , , , , , 
2022-01-22 11:00:00,91.0,68.419998,6.0,12.8,33.299999,2.01, , , , , , 
2022-01-22 12:00:00,105.0,87.120003,6.0,13.4,35.799999,2.1400001, , , , , , 
2022-01-22 13:00:00,107.0,98.160004,5.0,12.9,38.900002,2.3499999, , , , , , 
2022-01-22 14:00:00,115.0,71.300003,5.0,9.0,36.400002,2.1900001, , , , , , 
2022-01-22 15:00:00,81.0,48.349998,5.0,6.3000002,33.599998,2.1199999, , , , , , 
2022-01-22 16:00:00,61.0,51.400002,,5.8000002,34.099998,2.0, , ,s, , , 
2022-01-22 17:00:00,67.0,36.360001,,5.4000001,32.0,1.87, , ,s, , , 
2022-01-22 18:00:00,48.0,28.41,4.0,4.9000001,33.400002,1.84, , , , , , 
2022-01-22 19:00:00,42.0,26.27,2.0,4.8000002,35.5,1.86, , , , , , 
2022-01-22 20:00:00,42.0,18.42,3.0,4.5,32.200001,1.84, , , , , , 
2022-01-22 21:00:00,34.0,14.22,7.0,4.4000001,25.0,1.72, , , , , , 
2022-01-22 22:00:00,32.0,17.030001,8.0,4.5,23.6,1.6799999, , , , , , 
2022-01-22 23:00:00,31.0,21.35,7.0,5.0,24.200001,1.64, , , , , , 
2022-01-23 00:00:00,37.0,20.799999,3.0,5.5,25.9,1.79, , , , , , 
2022-01-23 01:00:00,36.0,22.66,4.0,5.5999999,25.1,2.1800001, , , , , , 
2022-01-23 02:00:00,32.0,20.379999,4.0,5.0,25.6,1.9299999, , , , , , 
2022-01-23 03:00:00,32.0,21.9,3.0,5.3000002,25.700001,1.97, , , , , , 
2022-01-23 04:00:00,39.0,24.379999,2.0,5.5999999,26.299999,1.9400001, , , , , , 
2022-01-23 05:00:00,39.0,26.450001,3.0,5.5999999,25.200001,1.88, , , , , , 
2022-01-23 06:00:00,41.0,19.450001,9.0,4.8000002,17.200001,1.6, , , , , , 
2022-01-23 07:00:00,38.0,15.62,10.0,4.6999998,14.6,1.5700001, , , , , , 
2022-01-23 08:00:00,32.0,19.59,6.0,4.6999998,20.200001,1.61, , , , , , 
2022-01-23 09:00:00,30.0,17.129999,7.0,4.4000001,20.799999,1.62, , , , , , 
2022-01-23 10:00:00,29.0,20.110001,8.0,4.5,21.1,1.91, , , , , , 
2022-01-23 11:00:00,36.0,17.860001,16.0,4.5,15.5,1.84, , , , , , 
2022-01-23 12:00:00,28.0,14.17,15.0,4.3000002,14.9,1.64, , , , , , 
2022-01-23 13:00:00,28.0,26.370001,13.0,4.3000002,19.5,1.72, , , , , , 
2022-01-23 14:00:00,36.0,27.67,13.0,4.5,21.5,1.72, , , , , , 
2022-01-23 15:00:00,41.0,35.970001,9.0,4.9000001,25.9,1.73, , , , , , 
2022-01-23 16:00:00,53.0,46.34,8.0,5.5999999,27.6,1.8099999, , , , , , 
2022-01-23 17:00:00,65.0,35.049999,9.0,4.8000002,27.1,1.83, , , , , , 
2022-01-23 18:00:00,46.0,32.110001,9.0,4.4000001,27.299999,1.86, , , , , , 
2022-01-23 19:00:00,45.0,28.879999,6.0,4.3000002,29.4,1.9, , , , , , 
2022-01-23 20:00:00,34.0,24.9,12.0,4.1999998,23.0,1.8, , , , , , 
2022-01-23 21:00:00,38.0,24.5,15.0,4.1999998,16.200001,1.78, , , , , , 
2022-01-23 22:00:00,,,,,,,x,x,x,x,e,a
2022-01-23 23:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 00:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 01:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 02:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 03:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 04:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 05:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 06:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 07:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 08:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 09:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 10:00:00,,,,,,,x,x,x,x,e,a
2022-01-24 11:00:00,,63.470001,,,,,x, ,x,x,e,a
2022-01-24 12:00:00,100.0,71.639999,3.0,6.0999999,25.700001,1.5700001, , , , , , 
2022-01-24 13:00:00,112.0,77.910004,3.0,5.8000002,29.200001,1.89, , , , , , 
2022-01-24 14:00:00,126.0,64.879997,4.0,5.4000001,30.5,1.88, , , , , , 
2022-01-24 15:00:00,94.0,64.43,6.0,5.3000002,34.5,1.79, , , , , , 
2022-01-24 16:00:00,97.0,66.370003,5.0,5.0999999,35.400002,1.63, , , , , , 
2022-01-24 17:00:00,101.0,74.449997,4.0,5.0999999,39.799999,1.97, , , , , , 
2022-01-24 18:00:00,119.0,85.029999,3.0,,41.0,2.1199999, , , ,s, , 
2022-01-24 19:00:00,135.0,105.87,2.0,5.5999999,44.299999,2.46, , , , , , 
2022-01-24 20:00:00,164.0,108.14,3.0,6.3000002,41.0,2.95, , , , , , 
2022-01-24 21:00:00,174.0,86.440002,3.0,6.0,32.099998,2.6400001, , , , , , 
2022-01-24 22:00:00,141.0,98.330002,3.0,6.1999998,34.099998,2.5599999, , , , , , 
2022-01-24 23:00:00,172.0,88.919998,2.0,6.0999999,30.200001,2.3299999, , , , , , 
2022-01-25 00:00:00,158.0,67.330002,2.0,5.6999998,26.5,1.83, , , , , , 
2022-01-25 01:00:00,114.0,50.720001,2.0,5.5,24.299999,1.58, , , , , , 
2022-01-25 02:00:00,83.0,38.900002,,5.1999998,22.299999,1.26, , ,s, , , 
2022-01-25 03:00:00,69.0,37.950001,,4.9000001,19.9,1.3200001, , ,s, , , 
2022-01-25 04:00:00,68.0,48.98,,5.0,20.700001,1.5599999, , ,s, , , 
2022-01-25 05:00:00,82.0,51.740002,,4.9000001,18.9,1.5700001, , ,s, , , 
2022-01-25 06:00:00,76.0,49.09,,4.6999998,18.9,1.48, , ,s, , , 
2022-01-25 07:00:00,76.0,49.220001,,4.8000002,18.0,1.45, , ,s, , , 
2022-01-25 08:00:00,75.0,55.25,3.0,5.0999999,18.5,1.99, , , , , , 
2022-01-25 09:00:00,92.0,48.490002,3.0,5.4000001,29.0,2.0899999, , , , , , 
2022-01-25 10:00:00,101.0,43.619999,5.0,6.3000002,36.799999,1.9299999, , , , , , 
2022-01-25 11:00:00,104.0,38.110001,13.0,7.9000001,28.1,1.23, , , , , , 
2022-01-25 12:00:00,86.0,50.82,16.0,11.6,40.799999,1.49, , , , , , 
2022-01-25 13:00:00,106.0,60.16,23.0,14.6,43.900002,1.48, , , , , , 
2022-01-25 14:00:00,110.0,33.450001,36.0,8.6000004,27.5,1.05, , , , , , 
2022-01-25 15:00:00,82.0,32.68,45.0,6.0999999,25.9,0.99000001, , , , , , 
2022-01-25 16:00:00,71.0,23.040001,46.0,5.6999998,19.6,0.89999998, , , , , , 
2022-01-25 17:00:00,63.0,24.82,52.0,8.1000004,22.4,0.94999999, , , , , , 
2022-01-25 18:00:00,70.0,20.049999,58.0,15.6,23.799999,0.93000001, , , , , , 
2022-01-25 19:00:00,63.0,14.93,33.0,7.1999998,29.5,1.0, , , , , , 
2022-01-25 20:00:00,52.0,11.75,34.0,5.5999999,21.700001,0.89999998, , , , , , 
2022-01-25 21:00:00,40.0,9.6800003,32.0,4.9000001,15.7,0.77999997, , , , , , 
2022-01-25 22:00:00,38.0,11.32,32.0,4.8000002,13.9,0.77999997, , , , , , 
2022-01-25 23:00:00,46.0,10.91,31.0,4.5999999,12.3,0.75999999, , , , , , 
2022-01-26 00:00:00,37.0,10.1,34.0,4.4000001,8.5,0.72000003, , , , , , 
2022-01-26 01:00:00,42.0,15.21,33.0,4.3000002,9.1000004,0.75, , , , , , 
2022-01-26 02:00:00,34.0,18.35,30.0,4.3000002,6.5999999,0.74000001, , , , , , 
2022-01-26 03:00:00,39.0,18.040001,27.0,4.1999998,5.6999998,0.73000002, , , , , , 
2022-01-26 04:00:00,35.0,21.23,22.0,4.4000001,7.3000002,0.74000001, , , , , , 
2022-01-26 05:00:00,39.0,18.66,24.0,4.4000001,6.5999999,0.74000001, , , , , , 
2022-01-26 06:00:00,36.0,16.889999,23.0,4.6999998,8.8999996,0.74000001, , , , , , 
2022-01-26 07:00:00,28.0,16.34,19.0,4.6999998,14.1,0.79000002, , , , , , 
2022-01-26 08:00:00,35.0,10.39,11.0,4.5,22.0,0.92000002, , , , , , 
2022-01-26 09:00:00,29.0,10.45,9.0,4.1999998,24.6,1.02, , , , , , 
2022-01-26 10:00:00,29.0,11.07,19.0,4.4000001,20.5,0.97000003, , , , , , 
2022-01-26 11:00:00,34.0,10.87,18.0,4.9000001,19.9,0.97000003, , , , , , 
2022-01-26 12:00:00,32.0,10.56,18.0,5.1999998,20.299999,0.99000001, , , , , , 
2022-01-26 13:00:00,31.0,10.79,19.0,6.5,19.700001,0.98000002, , , , , , 
2022-01-26 14:00:00,41.0,9.4300003,23.0,5.5999999,17.4,0.93000001, , , , , , 
2022-01-26 15:00:00,30.0,9.5100002,23.0,4.9000001,18.700001,0.97000003, , , , , , 
2022-01-26 16:00:00,33.0,10.18,20.0,4.5,21.0,1.01, , , , , , 
2022-01-26 17:00:00,39.0,10.64,21.0,4.5,19.9,0.99000001, , , , , , 
2022-01-26 18:00:00,38.0,17.629999,13.0,5.5,25.799999,1.08, , , , , , 
2022-01-26 19:00:00,42.0,14.28,6.0,5.4000001,30.700001,1.22, , , , , , 
2022-01-26 20:00:00,41.0,16.23,4.0,5.0,32.200001,1.22, , , , , , 
2022-01-26 21:00:00,46.0,21.67,4.0,4.9000001,34.200001,1.21, , , , , , 
2022-01-26 22:00:00,56.0,23.01,2.0,4.6999998,37.900002,1.24, , , , , , 
2022-01-26 23:00:00,59.0,24.139999,6.0,4.5999999,33.599998,1.14, , , , , , 
2022-01-27 00:00:00,58.0,24.01,9.0,4.4000001,28.9,0.98000002, , , , , , 
2022-01-27 01:00:00,47.0,32.580002,5.0,4.6999998,31.200001,0.94, , , , , , 
2022-01-27 02:00:00,50.0,13.91,22.0,4.5,12.1,0.86000001, , , , , , 
2022-01-27 03:00:00,28.0,8.5,26.0,4.3000002,8.3999996,0.82999998, , , , , , 
2022-01-27 04:00:00,25.0,7.9400001,27.0,4.1999998,7.5999999,0.81, , , , , , 
2022-01-27 05:00:00,26.0,,7.0,4.5999999,20.9,0.88999999, ,r, , , , 
2022-01-27 06:00:00,44.0,20.32,9.0,4.3000002,17.799999,0.82999998, , , , , , 
2022-01-27 07:00:00,32.0,19.84,4.0,4.1999998,23.799999,0.94999999, , , , , , 
2022-01-27 08:00:00,35.0,16.9,3.0,4.5999999,25.700001,1.05, , , , , , 
2022-01-27 09:00:00,36.0,12.97,5.0,4.4000001,24.5,1.12, , , , , , 
2022-01-27 10:00:00,28.0,14.8,4.0,4.3000002,24.799999,1.3099999, , , , , , 
2022-01-27 11:00:00,35.0,17.48,7.0,4.4000001,23.299999,1.26, , , , , , 
2022-01-27 12:00:00,41.0,15.7,10.0,4.4000001,22.700001,1.25, , , , , , 
2022-01-27 13:00:00,33.0,15.1,11.0,,20.299999,1.1, , , ,s, , 
2022-01-27 14:00:00,34.0,21.43,10.0,4.5,21.200001,1.23, , , , , , 
2022-01-27 15:00:00,45.0,30.379999,8.0,5.9000001,24.700001,1.1900001, , , , , , 
2022-01-27 16:00:00,54.0,21.58,12.0,5.1999998,20.200001,1.15, , , , , , 
2022-01-27 17:00:00,50.0,35.490002,6.0,5.6999998,29.299999,1.1900001, , , , , , 
2022-01-27 18:00:00,68.0,34.73,10.0,6.3000002,26.4,1.17, , , , , , 
2022-01-27 19:00:00,64.0,31.25,7.0,6.0,26.200001,1.22, , , , , , 
2022-01-27 20:00:00,60.0,21.639999,4.0,5.1999998,25.4,1.22, , , , , , 
2022-01-27 21:00:00,50.0,25.65,3.0,5.0999999,23.299999,1.1900001, , , , , , 
2022-01-27 22:00:00,58.0,26.27,4.0,4.8000002,20.1,1.08, , , , , , 
2022-01-27 23:00:00,52.0,37.540001,2.0,4.9000001,21.9,1.09, , , , , , 
2022-01-28 00:00:00,77.0,34.48,2.0,4.6999998,20.700001,1.11, , , , , , 
2022-01-28 01:00:00,70.0,21.77,5.0,4.4000001,16.299999,0.99000001, , , , , , 
2022-01-28 02:00:00,45.0,25.559999,3.0,4.4000001,17.700001,1.0, , , , , , 
2022-01-28 03:00:00,55.0,26.559999,3.0,4.5999999,20.9,1.0599999, , , , , , 
2022-01-28 04:00:00,50.0,12.9,7.0,4.5,17.9,1.2, , , , , , 
2022-01-28 05:00:00,29.0,9.4399996,8.0,4.3000002,14.3,1.0599999, , , , , , 
2022-01-28 06:00:00,25.0,6.48,14.0,4.0999999,8.6999998,0.88999999, , , , , , 
2022-01-28 07:00:00,24.0,5.1500001,15.0,4.0999999,8.3000002,0.94, , , , , , 
2022-01-28 08:00:00,25.0,7.2199998,9.0,4.0,16.799999,1.17, , , , , , 
2022-01-28 09:00:00,26.0,8.1599998,11.0,4.0,16.799999,1.12, , , , , , 
2022-01-28 10:00:00,26.0,8.5200005,9.0,3.9000001,26.6,1.09, , , , , , 
2022-01-28 11:00:00,35.0,7.79,13.0,4.0,21.5,1.02, , , , , , 
2022-01-28 12:00:00,31.0,6.54,20.0,3.9000001,18.700001,0.95999998, , , , , , 
2022-01-28 13:00:00,29.0,10.16,16.0,3.8,22.0,1.02, , , , , , 
2022-01-28 14:00:00,31.0,15.53,16.0,4.0999999,21.700001,0.98000002, , , , , , 
2022-01-28 15:00:00,31.0,10.23,13.0,3.9000001,20.799999,0.99000001, , , , , , 
2022-01-28 16:00:00,30.0,23.530001,7.0,4.0,25.1,1.11, , , , , , 
2022-01-28 17:00:00,42.0,21.209999,6.0,4.0,25.299999,1.1900001, , , , , , 
2022-01-28 18:00:00,43.0,26.92,6.0,,25.299999,1.26, , , ,s, , 
2022-01-28 19:00:00,50.0,28.700001,3.0,,27.6,1.37, , , ,s, , 
2022-01-28 20:00:00,60.0,27.290001,3.0,,27.5,1.28, , , ,s, , 
2022-01-28 21:00:00,55.0,34.59,3.0,,26.4,1.45, , , ,s, , 
2022-01-28 22:00:00,62.0,37.34,,4.5999999,25.9,1.51, , ,s, , , 
2022-01-28 23:00:00,72.0,39.259998,,4.5999999,27.700001,1.4400001, , ,s, , , 
2022-01-29 00:00:00,85.0,31.6,,4.4000001,25.4,1.0599999, , ,s, , , 
2022-01-29 01:00:00,78.0,27.32,2.0,5.0999999,24.9,1.0599999, , , , , , 
2022-01-29 02:00:00,57.0,23.26,6.0,5.1999998,24.0,1.04, , , , , , 
2022-01-29 03:00:00,45.0,22.790001,6.0,4.9000001,23.1,1.0, , , , , , 
2022-01-29 04:00:00,44.0,21.389999,12.0,5.3000002,20.0,0.88999999, , , , , , 
2022-01-29 05:00:00,51.0,21.799999,14.0,4.9000001,17.9,0.86000001, , , , , , 
2022-01-29 06:00:00,43.0,25.43,6.0,5.0,23.0,0.93000001, , , , , , 
2022-01-29 07:00:00,58.0,22.889999,4.0,5.1999998,25.200001,0.91000003, , , , , , 
2022-01-29 08:00:00,46.0,31.799999,3.0,5.3000002,26.200001,0.95999998, , , , , , 
2022-01-29 09:00:00,62.0,27.5,5.0,5.0999999,27.1,1.14, , , , , , 
2022-01-29 10:00:00,66.0,28.32,12.0,5.0999999,20.200001,1.0700001, , , , , , 
2022-01-29 11:00:00,59.0,23.16,22.0,4.8000002,14.8,0.99000001, , , , , , 
2022-01-29 12:00:00,44.0,7.1599998,38.0,3.9000001,7.1999998,0.75, , , , , , 
2022-01-29 13:00:00,30.0,7.1399999,42.0,3.9000001,6.5,0.74000001, , , , , , 
2022-01-29 14:00:00,27.0,8.6800003,45.0,,6.9000001,0.75999999, , , ,s, , 
2022-01-29 15:00:00,30.0,9.6999998,44.0,4.0,7.9000001,0.81, , , , , , 
2022-01-29 16:00:00,31.0,10.43,44.0,4.1999998,8.6000004,0.82999998, , , , , , 
2022-01-29 17:00:00,27.0,10.24,43.0,4.0999999,8.3000002,0.81999999, , , , , , 
2022-01-29 18:00:00,31.0,9.1300001,40.0,4.0,7.6999998,0.81999999, , , , , , 
